Farm_ID,Season,Region,Crop_Type,Farming_Practice,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Fertilizer_Usage_kg,Pesticide_Usage_kg,Irrigation_Water_m3,Yield_tons_per_ha,Production_Cost_USD,Revenue_USD
FARM_1928,Rabi (Winter),East Zone,Mustard,Organic,160.3,17.9,42.7,7.36,215.2,10.0,5953.7,6.81,1358.22,2543.95
FARM_1929,Rabi (Winter),North Zone,Mustard,Hydroponic,65.5,17.4,67.9,7.31,139.6,13.4,4629.2,5.96,1134.64,2335.95
FARM_1930,Kharif (Monsoon),East Zone,Rice,Organic,898.2,26.0,85.4,5.93,130.2,5.0,1774.0,7.59,793.93,2367.01
FARM_1931,Kharif (Monsoon),Central Zone,Cotton,Precision Farming,986.1,31.8,83.4,5.52,108.1,5.2,5961.0,7.59,1091.26,2302.61
FARM_1932,Zaid (Summer),West Zone,Watermelon,Conventional,77.7,37.2,35.2,7.53,133.1,5.6,3783.4,5.07,965.12,1433.51
FARM_1933,Autumn,South Zone,Soybean,Conventional,169.0,23.4,72.7,5.79,113.5,7.8,4580.1,5.22,1018.33,1628.29
FARM_1934,Rabi (Winter),Central Zone,Mustard,Organic,134.8,17.4,45.7,5.72,110.7,12.5,4949.8,5.98,1131.36,1694.41
FARM_1935,Kharif (Monsoon),West Zone,Cotton,Conventional,767.3,28.0,82.5,5.51,82.2,6.9,2719.6,6.18,812.74,2029.3
FARM_1936,Kharif (Monsoon),East Zone,Rice,Conventional,781.2,26.4,84.2,6.67,201.8,7.0,4153.4,7.51,1120.53,2255.98
FARM_1937,Kharif (Monsoon),Central Zone,Pulses,Hydroponic,898.8,29.3,87.6,6.86,177.3,9.5,6081.1,8.08,1316.93,2918.38
FARM_1938,Autumn,West Zone,Groundnut,Conventional,259.6,24.9,68.9,7.22,149.5,10.6,5807.2,6.6,1203.44,2202.56
FARM_1939,Kharif (Monsoon),North Zone,Maize,Hydroponic,719.3,28.7,80.1,6.3,135.0,2.9,4151.6,7.13,959.84,2089.82
FARM_1940,Rabi (Winter),North Zone,Barley,Organic,261.1,18.4,64.3,7.42,139.8,11.1,5359.0,6.44,1146.95,2163.72
FARM_1941,Kharif (Monsoon),South Zone,Rice,Precision Farming,974.5,24.5,72.3,5.96,112.8,6.9,5517.0,7.7,1091.1,2381.68
FARM_1942,Rabi (Winter),West Zone,Wheat,Conventional,159.9,23.0,57.3,7.75,100.3,8.2,5455.8,5.17,1099.76,1939.91
FARM_1943,Rabi (Winter),North Zone,Mustard,Precision Farming,153.2,16.9,44.4,7.04,165.1,12.0,3124.8,6.85,1011.9,2267.49
FARM_1944,Zaid (Summer),East Zone,Cucumber,Organic,40.8,30.1,29.0,7.08,130.8,8.0,6469.4,4.48,1192.99,1346.62
FARM_1945,Kharif (Monsoon),West Zone,Rice,Conventional,771.1,30.3,77.8,6.07,151.4,4.7,3943.4,7.13,1016.37,2345.37
FARM_1946,Kharif (Monsoon),East Zone,Rice,Conventional,888.3,28.4,82.5,5.7,81.8,4.8,4631.2,7.49,904.36,2332.48
FARM_1947,Kharif (Monsoon),East Zone,Maize,Precision Farming,694.8,31.2,73.0,6.75,129.0,8.4,4078.5,7.37,1021.02,2884.68
FARM_1948,Autumn,North Zone,Sugarcane,Conventional,264.2,24.9,70.3,7.16,99.6,7.7,4775.7,5.82,977.34,2430.85
FARM_1949,Autumn,West Zone,Groundnut,Precision Farming,410.3,27.3,74.9,5.76,156.9,8.6,3462.9,5.58,1021.47,1582.31
FARM_1950,Rabi (Winter),Central Zone,Mustard,Organic,116.8,22.8,63.1,8.07,174.8,7.5,4229.9,6.68,1094.61,2515.71
FARM_1951,Rabi (Winter),North Zone,Wheat,Precision Farming,54.1,17.1,59.8,8.15,191.1,11.6,4719.3,7.15,1277.1,2266.22
FARM_1952,Rabi (Winter),North Zone,Mustard,Precision Farming,129.4,13.7,71.9,6.97,118.0,8.6,5969.6,5.57,1157.57,1611.39
FARM_1953,Kharif (Monsoon),West Zone,Cotton,Precision Farming,866.7,28.4,73.5,8.07,100.5,4.1,5824.7,7.46,1002.58,2103.79
FARM_1954,Autumn,West Zone,Soybean,Conventional,251.0,22.3,72.6,5.98,125.3,10.5,5885.5,5.41,1171.47,2182.08
FARM_1955,Rabi (Winter),East Zone,Mustard,Conventional,170.2,15.7,59.5,5.57,115.5,13.3,5542.4,6.53,1177.01,2151.67
FARM_1956,Rabi (Winter),West Zone,Barley,Hydroponic,139.9,18.9,56.8,5.61,155.1,8.9,6716.0,6.66,1264.83,2792.11
FARM_1957,Rabi (Winter),East Zone,Chickpea,Organic,166.8,19.2,58.4,7.09,90.9,9.1,4151.8,6.49,945.62,2219.14
FARM_1958,Kharif (Monsoon),North Zone,Rice,Conventional,1038.4,29.9,78.3,5.67,78.6,6.6,4310.7,6.73,906.78,2061.15
FARM_1959,Kharif (Monsoon),South Zone,Cotton,Conventional,835.3,31.7,80.6,8.09,127.9,7.9,4261.3,7.45,1026.74,2896.56
FARM_1960,Zaid (Summer),Central Zone,Cucumber,Precision Farming,52.5,33.1,42.7,5.88,165.4,9.8,4426.6,3.83,1093.88,1569.19
FARM_1961,Kharif (Monsoon),North Zone,Rice,Organic,721.8,31.9,74.8,6.32,104.0,11.3,2776.5,7.04,884.12,2775.08
FARM_1962,Rabi (Winter),West Zone,Barley,Conventional,209.1,16.9,46.4,7.72,169.7,9.6,4817.7,7.1,1176.95,2728.73
FARM_1963,Kharif (Monsoon),Central Zone,Rice,Precision Farming,878.4,25.1,80.2,6.09,152.8,13.0,5095.3,7.66,1179.44,2503.73
FARM_1964,Rabi (Winter),South Zone,Wheat,Organic,126.9,21.8,56.1,6.16,194.1,8.7,4191.1,6.78,1128.75,1959.61
FARM_1965,Kharif (Monsoon),South Zone,Cotton,Hydroponic,671.7,26.2,83.5,7.23,111.9,5.7,2391.2,6.72,783.58,2070.98
FARM_1966,Rabi (Winter),East Zone,Wheat,Organic,201.5,17.8,46.6,6.25,83.8,5.8,4525.7,5.95,944.98,2038.19
FARM_1967,Zaid (Summer),Central Zone,Sunflower,Conventional,81.1,37.1,53.1,6.09,160.9,11.6,2946.4,4.57,1022.96,1891.38
FARM_1968,Kharif (Monsoon),East Zone,Cotton,Organic,893.5,26.4,82.6,6.19,149.8,11.0,5012.8,8.55,1172.31,3259.26
FARM_1969,Rabi (Winter),North Zone,Chickpea,Organic,163.1,15.7,56.6,6.82,147.1,4.4,4643.2,6.97,1036.61,2759.84
FARM_1970,Rabi (Winter),Central Zone,Mustard,Hydroponic,142.2,21.0,58.9,8.11,103.3,8.0,4760.8,5.68,1018.88,1810.9
FARM_1971,Rabi (Winter),North Zone,Wheat,Conventional,107.9,13.4,54.3,7.75,167.1,8.1,3226.8,6.91,1011.93,2596.33
FARM_1972,Autumn,East Zone,Soybean,Conventional,302.6,27.3,68.6,6.27,117.8,6.6,6013.9,5.89,1094.16,2360.37
FARM_1973,Zaid (Summer),Central Zone,Cucumber,Organic,89.2,33.6,34.8,6.48,147.1,5.0,4704.3,4.11,1097.83,1426.65
FARM_1974,Kharif (Monsoon),East Zone,Rice,Conventional,706.0,30.2,80.1,6.75,123.9,6.6,3402.9,7.35,943.63,2500.36
FARM_1975,Kharif (Monsoon),Central Zone,Cotton,Conventional,572.0,28.6,81.3,8.14,152.4,6.1,5195.6,6.39,1114.95,2432.78
FARM_1976,Kharif (Monsoon),East Zone,Rice,Conventional,828.3,28.9,73.9,5.97,98.2,5.0,4617.3,6.74,952.01,2415.53
FARM_1977,Rabi (Winter),South Zone,Mustard,Conventional,215.6,19.5,40.8,6.47,157.5,10.6,6704.3,6.31,1323.17,2644.17
FARM_1978,Kharif (Monsoon),East Zone,Maize,Precision Farming,849.1,29.2,74.4,7.47,163.0,9.2,3836.6,7.74,1062.76,2627.84
FARM_1979,Rabi (Winter),South Zone,Barley,Conventional,171.3,24.7,49.8,8.1,144.1,7.3,3003.0,6.31,955.89,1922.23
FARM_1980,Rabi (Winter),East Zone,Wheat,Conventional,167.1,18.8,62.7,5.92,197.5,3.3,4847.2,7.05,1121.67,2439.8
FARM_1981,Kharif (Monsoon),Central Zone,Maize,Conventional,833.7,24.8,84.5,6.11,147.3,7.8,5714.7,7.93,1147.74,2481.52
FARM_1982,Zaid (Summer),Central Zone,Sunflower,Precision Farming,39.9,40.4,45.6,6.11,172.2,9.8,7287.6,4.52,1357.28,1620.76
FARM_1983,Kharif (Monsoon),Central Zone,Maize,Conventional,760.2,31.3,80.0,5.56,143.2,6.7,8602.3,7.65,1376.14,2276.73
FARM_1984,Kharif (Monsoon),West Zone,Maize,Conventional,816.8,26.0,70.6,7.13,169.0,5.6,2637.5,8.49,941.23,3506.34
FARM_1985,Zaid (Summer),North Zone,Vegetables,Conventional,72.1,30.1,32.1,7.31,86.3,8.2,4337.7,4.66,980.07,1865.75
FARM_1986,Rabi (Winter),Central Zone,Chickpea,Hydroponic,167.3,16.0,56.3,7.13,141.2,9.3,3006.9,6.5,978.92,1961.56
FARM_1987,Rabi (Winter),South Zone,Mustard,Conventional,101.5,16.6,56.3,5.69,100.6,3.5,4203.1,6.02,935.62,1830.89
FARM_1988,Rabi (Winter),Central Zone,Mustard,Precision Farming,111.9,24.7,49.9,5.69,144.9,11.9,7472.7,6.33,1336.63,2226.52
FARM_1989,Kharif (Monsoon),West Zone,Pulses,Conventional,1056.8,27.5,72.2,6.07,153.4,5.4,3516.3,8.6,966.14,3338.55
FARM_1990,Zaid (Summer),South Zone,Watermelon,Organic,37.3,35.5,50.3,6.28,168.3,7.4,4473.7,4.79,1119.44,1488.11
FARM_1991,Zaid (Summer),West Zone,Watermelon,Precision Farming,95.4,35.4,28.2,7.62,157.1,11.5,3803.0,4.18,1098.84,1206.08
FARM_1992,Rabi (Winter),South Zone,Mustard,Conventional,161.1,14.7,58.1,5.93,128.2,8.8,3296.0,6.13,965.06,2184.58
FARM_1993,Kharif (Monsoon),East Zone,Maize,Precision Farming,708.8,21.7,86.6,5.62,113.6,11.2,6651.3,7.44,1210.26,2803.57
FARM_1994,Rabi (Winter),North Zone,Wheat,Hydroponic,140.9,18.2,63.0,6.56,58.0,12.4,2652.9,5.23,794.43,1643.32
FARM_1995,Rabi (Winter),North Zone,Barley,Precision Farming,225.2,20.9,55.8,6.62,142.4,4.9,4401.0,6.67,1021.29,2558.4
FARM_1996,Kharif (Monsoon),West Zone,Pulses,Organic,919.4,27.1,80.2,6.72,179.8,10.8,4605.6,8.48,1153.36,3503.0
FARM_1997,Autumn,North Zone,Groundnut,Precision Farming,311.6,22.6,65.1,7.73,143.8,11.8,4460.3,5.73,1116.63,1714.36
FARM_1998,Kharif (Monsoon),West Zone,Cotton,Conventional,905.1,29.6,82.2,5.76,137.0,7.6,4121.1,8.23,1042.09,2893.21
FARM_1999,Autumn,West Zone,Jute,Precision Farming,192.9,28.7,73.0,7.4,145.0,7.8,6437.2,6.0,1222.88,1727.75
FARM_2000,Rabi (Winter),West Zone,Barley,Conventional,146.2,19.8,53.3,6.41,126.4,3.7,1965.7,5.96,753.33,1841.24
FARM_2001,Kharif (Monsoon),North Zone,Cotton,Precision Farming,962.8,25.6,86.7,6.34,146.8,10.5,5023.7,7.68,1131.43,2246.97
FARM_2002,Rabi (Winter),West Zone,Barley,Conventional,178.1,20.9,54.2,8.02,125.8,2.2,5077.2,6.54,1025.91,2201.11
FARM_2003,Autumn,North Zone,Jute,Conventional,187.0,27.7,55.3,6.17,108.5,10.9,4844.4,5.17,1073.46,2041.72
FARM_2004,Zaid (Summer),West Zone,Sunflower,Organic,77.9,32.7,24.1,7.23,137.4,5.0,3503.0,3.49,948.04,1259.19
FARM_2005,Zaid (Summer),Central Zone,Vegetables,Precision Farming,60.0,38.5,30.3,6.24,136.6,12.0,5946.0,3.84,1250.67,1194.86
FARM_2006,Rabi (Winter),West Zone,Wheat,Conventional,214.0,20.6,56.3,6.87,205.6,9.5,5886.0,7.57,1311.88,2162.11
FARM_2007,Rabi (Winter),South Zone,Barley,Conventional,132.6,16.5,58.4,7.62,111.8,11.0,3460.7,6.42,966.72,2294.99
FARM_2008,Zaid (Summer),West Zone,Vegetables,Precision Farming,76.9,33.2,31.9,7.88,134.4,6.5,3062.5,4.56,931.71,1361.58
FARM_2009,Kharif (Monsoon),East Zone,Pulses,Conventional,817.9,32.2,73.9,7.76,131.0,5.2,2830.7,8.14,850.82,2669.78
FARM_2010,Rabi (Winter),West Zone,Chickpea,Organic,195.7,18.2,41.8,7.07,124.3,4.1,4770.5,6.14,995.62,2157.76
FARM_2011,Kharif (Monsoon),South Zone,Cotton,Conventional,780.8,29.8,89.0,6.17,158.0,11.2,4556.1,7.36,1118.78,2992.01
FARM_2012,Autumn,South Zone,Groundnut,Conventional,193.8,16.5,55.8,7.29,218.3,10.2,4066.7,6.35,1203.31,1850.74
FARM_2013,Autumn,North Zone,Soybean,Conventional,390.4,19.6,75.5,7.42,128.8,10.2,6997.6,5.16,1246.16,1927.8
FARM_2014,Kharif (Monsoon),Central Zone,Pulses,Organic,1032.2,28.6,76.9,5.53,158.1,9.2,3946.7,8.12,1072.25,2289.61
FARM_2015,Zaid (Summer),West Zone,Sunflower,Organic,61.1,36.8,44.6,6.69,73.1,9.9,4725.0,3.62,973.5,1332.84
FARM_2016,Autumn,North Zone,Groundnut,Conventional,439.2,24.2,55.9,7.78,126.2,7.8,4266.8,6.19,1004.68,2211.16
FARM_2017,Kharif (Monsoon),Central Zone,Pulses,Precision Farming,628.4,23.0,81.0,6.82,194.4,9.4,6855.7,8.09,1379.79,3184.72
FARM_2018,Rabi (Winter),West Zone,Wheat,Organic,140.6,18.1,50.7,6.34,138.1,6.4,2112.4,6.58,817.18,2332.17
FARM_2019,Autumn,East Zone,Sugarcane,Conventional,211.2,26.8,47.8,7.85,157.6,7.6,4128.1,5.72,1045.84,1883.98
FARM_2020,Kharif (Monsoon),West Zone,Rice,Hydroponic,729.8,30.4,75.5,5.92,118.2,16.1,5237.1,7.16,1233.63,2248.13
FARM_2021,Rabi (Winter),South Zone,Barley,Organic,165.7,14.8,51.4,6.06,149.0,8.6,4233.1,6.3,1097.05,1839.19
FARM_2022,Kharif (Monsoon),South Zone,Cotton,Conventional,936.2,24.2,83.7,7.36,197.1,3.6,2934.8,8.39,946.21,2977.16
FARM_2023,Autumn,East Zone,Soybean,Precision Farming,303.7,28.8,66.5,6.45,99.4,7.5,4711.9,5.36,985.46,2167.4
FARM_2024,Autumn,North Zone,Sugarcane,Hydroponic,214.4,30.2,58.1,7.43,216.5,5.9,2554.4,6.35,1015.64,2235.61
FARM_2025,Autumn,Central Zone,Jute,Precision Farming,281.8,27.9,51.8,5.93,85.9,8.9,5304.3,5.06,1007.5,1940.38
FARM_2026,Rabi (Winter),West Zone,Chickpea,Precision Farming,207.6,13.4,51.4,6.18,123.0,6.3,4004.1,6.16,1007.42,1982.17
FARM_2027,Autumn,South Zone,Groundnut,Precision Farming,323.1,24.9,70.5,5.92,110.7,8.0,3802.2,5.07,949.75,1737.68
FARM_2028,Zaid (Summer),North Zone,Watermelon,Conventional,28.0,37.2,48.1,8.07,130.5,6.7,5755.4,3.98,1121.35,1295.27
FARM_2029,Kharif (Monsoon),East Zone,Maize,Precision Farming,1004.4,23.2,72.7,6.59,110.3,9.0,3296.1,7.84,927.75,2315.13
FARM_2030,Zaid (Summer),South Zone,Cucumber,Organic,53.2,30.9,22.0,6.41,107.6,6.9,2649.0,3.28,846.15,1109.88
FARM_2031,Kharif (Monsoon),East Zone,Pulses,Hydroponic,792.2,28.7,94.0,5.54,98.5,9.4,3407.4,6.69,895.45,2589.03
FARM_2032,Rabi (Winter),West Zone,Mustard,Conventional,171.9,25.0,54.6,5.91,162.5,13.4,6956.4,7.62,1385.85,2554.96
FARM_2033,Kharif (Monsoon),Central Zone,Rice,Conventional,933.9,27.6,93.4,6.64,131.7,5.6,3295.6,7.61,921.26,2823.5
FARM_2034,Kharif (Monsoon),South Zone,Pulses,Conventional,747.2,26.4,84.0,5.68,122.5,10.3,4938.6,7.14,1115.51,2757.51
FARM_2035,Kharif (Monsoon),South Zone,Cotton,Precision Farming,881.1,26.7,84.8,6.88,149.9,2.4,5512.0,8.51,1077.65,2767.31
FARM_2036,Rabi (Winter),West Zone,Barley,Organic,148.4,17.8,56.8,6.73,87.7,7.9,3372.3,5.97,836.72,2338.16
FARM_2037,Kharif (Monsoon),North Zone,Maize,Precision Farming,589.9,23.2,85.4,7.57,150.7,9.1,3373.9,7.22,1028.82,2364.19
FARM_2038,Zaid (Summer),Central Zone,Sunflower,Precision Farming,46.5,34.6,56.1,7.28,136.7,6.6,4716.2,3.84,1067.76,1212.88
FARM_2039,Kharif (Monsoon),South Zone,Pulses,Organic,836.8,27.4,84.5,6.7,137.8,4.0,4770.4,7.66,1051.4,2383.35
FARM_2040,Kharif (Monsoon),Central Zone,Cotton,Precision Farming,760.3,31.6,84.4,6.11,158.2,8.4,6117.1,7.56,1249.53,2328.38
FARM_2041,Rabi (Winter),South Zone,Chickpea,Precision Farming,223.2,15.2,65.9,7.46,197.5,12.3,3576.9,7.74,1140.04,2965.95
FARM_2042,Zaid (Summer),Central Zone,Sunflower,Conventional,71.1,31.0,14.0,7.41,151.3,8.1,4047.3,4.88,1036.4,1972.75
FARM_2043,Kharif (Monsoon),East Zone,Pulses,Conventional,730.3,28.9,82.2,5.91,133.0,9.9,7906.1,7.2,1338.82,2248.49
FARM_2044,Rabi (Winter),South Zone,Mustard,Conventional,147.6,17.8,54.0,7.97,98.6,11.3,2348.8,6.04,862.24,1763.28
FARM_2045,Autumn,Central Zone,Groundnut,Organic,382.5,20.7,66.9,5.67,56.3,14.7,2102.8,4.25,801.29,1376.69
FARM_2046,Rabi (Winter),North Zone,Wheat,Conventional,117.1,14.4,64.4,5.65,144.5,5.9,2840.4,5.5,871.13,2046.54
FARM_2047,Kharif (Monsoon),East Zone,Maize,Hydroponic,702.5,27.6,89.8,6.01,95.9,6.1,5821.9,7.14,1059.55,2367.57
FARM_2048,Kharif (Monsoon),East Zone,Pulses,Organic,975.7,26.6,78.1,7.96,51.1,7.8,3974.1,5.78,881.4,2062.79
FARM_2049,Autumn,North Zone,Groundnut,Precision Farming,201.8,28.9,72.1,6.9,127.7,10.0,3973.6,5.57,1018.22,2140.01
FARM_2050,Kharif (Monsoon),Central Zone,Rice,Conventional,953.0,30.4,76.1,7.63,148.4,2.7,3341.7,7.81,961.3,2633.43
FARM_2051,Autumn,West Zone,Soybean,Conventional,176.2,26.7,71.2,6.12,166.1,10.1,5602.1,6.26,1199.45,2628.93
FARM_2052,Rabi (Winter),North Zone,Barley,Precision Farming,214.3,17.2,52.2,6.82,177.1,8.9,2858.9,7.11,1010.99,2287.38
FARM_2053,Autumn,Central Zone,Jute,Precision Farming,280.9,27.0,63.0,6.47,170.6,7.2,3802.2,6.77,1027.62,2822.78
FARM_2054,Zaid (Summer),North Zone,Cucumber,Conventional,59.0,37.5,33.7,7.74,171.6,9.6,3389.2,4.42,1027.65,1363.23
FARM_2055,Autumn,North Zone,Groundnut,Conventional,411.3,26.9,52.0,5.56,88.6,10.7,1293.3,5.85,724.74,1728.85
FARM_2056,Rabi (Winter),South Zone,Chickpea,Conventional,129.4,9.9,53.4,6.16,134.8,11.1,3926.1,5.76,1083.7,2218.27
FARM_2057,Zaid (Summer),Central Zone,Vegetables,Organic,50.0,37.5,31.2,5.91,160.3,8.5,4429.0,3.47,1090.25,1312.78
FARM_2058,Rabi (Winter),West Zone,Barley,Conventional,165.5,20.3,57.1,7.82,141.6,9.3,3569.4,6.48,988.2,2550.29
FARM_2059,Rabi (Winter),South Zone,Barley,Conventional,195.6,26.3,55.9,6.76,134.6,9.2,4178.1,5.99,1037.07,1965.33
FARM_2060,Rabi (Winter),North Zone,Wheat,Conventional,166.2,14.5,46.8,6.59,141.0,11.6,4208.8,6.53,1074.97,2679.34
FARM_2061,Autumn,North Zone,Jute,Precision Farming,382.7,27.7,57.8,6.71,148.6,9.5,4340.4,5.87,1094.36,1741.79
FARM_2062,Autumn,North Zone,Sugarcane,Conventional,195.3,23.1,64.0,8.12,137.3,10.1,3235.1,5.68,936.54,1614.48
FARM_2063,Zaid (Summer),Central Zone,Cucumber,Conventional,51.8,35.5,49.2,7.8,110.4,10.7,3166.2,3.53,911.67,1136.94
FARM_2064,Rabi (Winter),Central Zone,Chickpea,Conventional,168.5,20.1,35.4,7.41,80.4,13.4,4556.3,5.95,1036.92,2330.17
FARM_2065,Rabi (Winter),South Zone,Barley,Precision Farming,85.4,14.8,49.9,6.28,132.9,7.0,2728.7,6.58,882.09,2462.35
FARM_2066,Zaid (Summer),West Zone,Sunflower,Precision Farming,76.8,32.4,46.7,5.95,142.0,12.6,4243.0,4.2,1080.74,1432.49
FARM_2067,Kharif (Monsoon),South Zone,Pulses,Conventional,732.2,24.4,74.2,7.99,141.6,14.7,6462.6,7.45,1282.08,2353.27
FARM_2068,Kharif (Monsoon),East Zone,Cotton,Precision Farming,1188.7,25.6,83.5,6.64,173.4,7.2,4453.4,8.36,1119.12,2410.17
FARM_2069,Rabi (Winter),North Zone,Barley,Conventional,87.7,23.7,57.8,6.25,179.6,8.0,2308.1,6.67,966.97,2182.76
FARM_2070,Kharif (Monsoon),North Zone,Maize,Conventional,891.1,29.2,82.6,6.77,136.4,7.4,4715.8,7.11,1081.01,2448.7
FARM_2071,Kharif (Monsoon),North Zone,Rice,Conventional,971.4,26.2,76.7,7.98,136.6,10.1,5482.2,8.69,1132.93,3269.03
FARM_2072,Kharif (Monsoon),South Zone,Rice,Conventional,857.4,30.1,79.7,6.55,160.1,3.8,3545.6,8.33,943.47,3085.73
FARM_2073,Kharif (Monsoon),South Zone,Pulses,Precision Farming,966.1,29.9,78.9,7.02,154.9,7.3,4141.3,8.69,1069.94,3585.74
FARM_2074,Kharif (Monsoon),North Zone,Cotton,Precision Farming,587.9,26.5,88.7,7.67,124.5,7.8,3446.8,7.25,947.75,2131.9
FARM_2075,Autumn,South Zone,Soybean,Organic,327.2,23.1,66.8,6.65,163.1,7.6,3945.4,5.81,1038.2,1900.38
FARM_2076,Rabi (Winter),Central Zone,Mustard,Conventional,177.1,15.4,64.9,6.13,134.9,7.6,3701.3,5.86,976.61,2035.89
FARM_2077,Rabi (Winter),Central Zone,Mustard,Conventional,169.8,13.6,61.9,8.19,135.6,7.3,5022.8,6.21,1058.58,2321.9
FARM_2078,Rabi (Winter),South Zone,Mustard,Organic,133.6,17.3,46.9,8.08,155.2,10.4,6489.9,6.74,1263.24,2354.71
FARM_2079,Kharif (Monsoon),North Zone,Maize,Organic,944.7,27.6,83.4,7.78,129.5,9.8,4568.7,7.52,1069.85,3066.55
FARM_2080,Autumn,South Zone,Sugarcane,Conventional,255.9,23.0,59.8,7.36,143.3,12.8,2649.9,4.81,980.15,1756.68
FARM_2081,Zaid (Summer),South Zone,Watermelon,Organic,67.9,33.0,38.0,6.3,150.4,10.4,7535.3,4.66,1347.22,1330.68
FARM_2082,Kharif (Monsoon),South Zone,Rice,Organic,772.2,29.3,71.3,7.97,168.6,5.8,5199.5,7.02,1134.72,2077.3
FARM_2083,Rabi (Winter),East Zone,Barley,Conventional,159.9,24.9,64.9,6.24,166.2,8.1,5443.8,6.66,1196.2,2567.36
FARM_2084,Autumn,Central Zone,Groundnut,Conventional,250.7,26.5,67.1,7.66,149.3,7.8,4423.5,6.43,1064.39,2444.75
FARM_2085,Autumn,West Zone,Soybean,Precision Farming,417.6,17.5,72.8,7.98,48.7,9.1,4779.3,5.01,920.7,1510.46
FARM_2086,Rabi (Winter),West Zone,Barley,Conventional,139.3,15.0,48.8,7.13,148.5,11.2,4089.8,7.0,1064.07,2017.73
FARM_2087,Rabi (Winter),East Zone,Mustard,Hydroponic,98.0,15.5,46.4,7.67,153.9,9.0,5584.4,6.64,1146.04,2397.18
FARM_2088,Kharif (Monsoon),South Zone,Rice,Conventional,877.0,29.8,78.7,7.64,161.0,9.0,3927.1,7.45,1074.68,2749.08
FARM_2089,Autumn,East Zone,Jute,Precision Farming,420.0,23.4,62.8,6.02,106.5,8.5,5087.2,5.94,1080.32,1775.72
FARM_2090,Kharif (Monsoon),East Zone,Rice,Precision Farming,779.1,29.8,83.5,7.3,65.7,10.5,5663.3,6.53,1031.16,2261.38
FARM_2091,Autumn,North Zone,Soybean,Conventional,339.6,24.6,55.6,5.75,168.2,7.1,5995.1,5.5,1191.93,1775.49
FARM_2092,Rabi (Winter),Central Zone,Mustard,Conventional,137.2,23.9,63.1,6.87,97.1,4.9,5738.3,5.27,1029.76,2162.72
FARM_2093,Rabi (Winter),West Zone,Chickpea,Precision Farming,161.8,16.5,54.9,5.94,182.8,10.1,3271.7,7.17,1067.88,2227.63
FARM_2094,Rabi (Winter),South Zone,Mustard,Organic,134.8,22.8,48.3,6.62,119.7,9.4,6387.3,7.06,1179.68,2701.55
FARM_2095,Kharif (Monsoon),West Zone,Rice,Conventional,988.6,26.4,86.6,7.75,104.0,11.8,5297.1,7.01,1092.31,2471.3
FARM_2096,Kharif (Monsoon),West Zone,Maize,Conventional,914.0,25.8,78.5,8.17,152.2,2.4,4866.7,7.39,1040.87,2081.12
FARM_2097,Kharif (Monsoon),Central Zone,Pulses,Conventional,956.7,26.5,80.1,6.36,161.6,8.2,5005.1,8.23,1142.23,2900.09
FARM_2098,Kharif (Monsoon),West Zone,Pulses,Organic,773.1,33.3,89.7,6.94,159.5,8.8,4309.9,7.11,1094.43,2089.81
FARM_2099,Zaid (Summer),West Zone,Watermelon,Hydroponic,89.3,34.6,36.0,6.88,157.6,4.7,3940.1,5.41,999.58,2013.97
FARM_2100,Rabi (Winter),East Zone,Barley,Conventional,118.8,24.1,62.4,8.08,115.2,8.3,4057.8,5.66,975.18,2032.92
FARM_2101,Kharif (Monsoon),Central Zone,Maize,Conventional,996.8,27.3,71.2,6.79,86.6,11.5,6045.8,7.11,1088.63,2001.18
FARM_2102,Autumn,North Zone,Groundnut,Hydroponic,177.8,25.2,61.3,7.39,126.4,13.7,4597.3,5.04,1128.53,1555.63
FARM_2103,Autumn,South Zone,Soybean,Conventional,249.0,26.0,72.1,7.99,99.9,11.0,4838.1,5.55,1053.38,2157.13
FARM_2104,Autumn,West Zone,Soybean,Hydroponic,243.9,21.1,60.3,6.51,155.1,7.7,4572.2,6.68,1117.51,2128.3
FARM_2105,Autumn,South Zone,Jute,Conventional,216.5,26.8,65.0,7.94,170.6,11.7,3698.5,5.57,1103.02,1948.94
FARM_2106,Kharif (Monsoon),North Zone,Pulses,Organic,1132.1,30.2,89.1,7.98,146.0,10.8,1923.8,8.58,894.66,2777.17
FARM_2107,Rabi (Winter),South Zone,Mustard,Precision Farming,93.8,5.0,56.9,8.01,140.0,7.3,5422.5,5.74,1093.49,2347.74
FARM_2108,Zaid (Summer),North Zone,Sunflower,Conventional,62.5,34.6,41.0,6.23,129.1,7.0,5295.3,4.55,1057.94,1615.8
FARM_2109,Rabi (Winter),East Zone,Wheat,Precision Farming,105.0,20.3,60.9,6.58,174.3,8.1,4486.3,7.52,1140.57,2838.53
FARM_2110,Kharif (Monsoon),West Zone,Rice,Hydroponic,670.0,26.9,78.5,7.85,75.9,5.9,3191.7,6.96,823.72,2030.14
FARM_2111,Zaid (Summer),North Zone,Cucumber,Precision Farming,46.6,31.5,40.1,6.47,97.8,7.7,6685.0,3.93,1182.8,1122.59
FARM_2112,Kharif (Monsoon),South Zone,Pulses,Conventional,889.1,26.2,74.5,7.12,203.9,9.7,4090.6,8.0,1179.56,2530.34
FARM_2113,Kharif (Monsoon),West Zone,Maize,Precision Farming,911.6,25.7,78.5,5.82,96.1,11.1,4797.9,7.17,1032.5,2317.91
